Herd1 SumA
2571 89 1787.551707
2572 89 1787.551707
2573 89 1787.551707
2574 89 1787.551707
2575 89 1787.551707
2576 89 1787.551707
2577 89 1787.551707
2578 89 1787.551707
2579 89 1787.551707
2580 89 1787.551707
2581 89 1787.551707
2582 89 1787.551707
2583 89 1787.551707
2584 89 1787.551707
2585 89 1787.551707
2586 89 1787.551707
2587 89 1787.551707
2588 89 1787.551707
2589 89 1787.551707
2590 89 1787.551707
2591 89 1787.551707
2592 89 1787.551707
2593 89 1787.551707
2594 89 1787.551707
2595 89 1787.551707
2596 89 1787.551707
2597 89 1787.551707
2598 89 1787.551707
2599 89 1787.551707
2600 89 1787.551707
2601 89 1787.551707
2602 81 2864.206867
2603 81 2864.206867
2604 81 2864.206867
2605 81 2864.206867
2606 81 2864.206867
2607 81 2864.206867
2608 81 2864.206867
2609 81 2864.206867
2610 81 2864.206867
2611 81 2864.206867
2612 81 2864.206867
2613 81 2864.206867
2614 81 2864.206867
2615 81 2864.206867
2616 81 2864.206867
2617 81 2864.206867
2618 81 2864.206867
2619 81 2864.206867
2620 81 2864.206867
2621 81 2864.206867
2622 81 2864.206867
2623 81 2864.206867
2624 81 2864.206867
2625 81 2864.206867
2626 81 2864.206867
2627 81 2864.206867
2628 81 2864.206867
2629 81 2864.206867
2630 81 2864.206867
2631 81 2864.206867
2632 81 2864.206867
2633 81 2864.206867
2634 81 2864.206867
2635 81 2864.206867
2636 81 2864.206867
2637 81 2864.206867
2638 81 2864.206867
2639 81 2864.206867
2640 81 2864.206867
2641 81 2864.206867
2642 81 2864.206867
2643 81 2864.206867
2644 81 2864.206867
2645 81 2864.206867
2646 81 2864.206867
2647 81 2864.206867
2648 81 2864.206867
2649 81 2864.206867
2650 81 2864.206867
2651 81 2864.206867
2652 81 2864.206867
2653 81 2864.206867
2654 81 2864.206867
2655 81 2864.206867
2656 81 2864.206867
2657 81 2864.206867
2658 81 2864.206867
2659 81 2864.206867
2660 81 2864.206867
2661 81 2864.206867
2662 81 2864.206867
2663 81 2864.206867
2664 81 2864.206867
2665 81 2864.206867
2666 81 2864.206867
2667 81 2864.206867
2668 81 2864.206867
2669 81 2864.206867
2670 81 2864.206867
2671 81 2864.206867
2672 81 2864.206867
2673 81 2864.206867
2674 81 2864.206867
2675 81 2864.206867
2676 81 2864.206867
2677 81 2864.206867
2678 81 2864.206867
2679 81 2864.206867
2680 81 2864.206867
2681 81 2864.206867
2682 81 2864.206867
2683 81 2864.206867
2684 81 2864.206867
2685 81 2864.206867
2686 81 2864.206867
2687 81 2864.206867
2688 81 2864.206867
2689 81 2864.206867
2690 81 2864.206867
2691 81 2864.206867
2692 81 2864.206867
2693 81 2864.206867
2694 81 2864.206867
2695 81 2864.206867
2696 81 2864.206867
2697 81 2864.206867
2698 81 2864.206867
2699 81 2864.206867
2700 81 2864.206867
2701 81 2864.206867
2702 68 4515.583352
2703 68 4515.583352
2704 68 4515.583352
2705 68 4515.583352
2706 68 4515.583352
2707 68 4515.583352
2708 68 4515.583352
2709 68 4515.583352
2710 68 4515.583352
2711 68 4515.583352
2712 68 4515.583352
2713 68 4515.583352
2714 68 4515.583352
2715 68 4515.583352
2716 68 4515.583352
2717 68 4515.583352
2718 68 4515.583352
2719 68 4515.583352
2720 68 4515.583352
2721 68 4515.583352
2722 68 4515.583352
2723 68 4515.583352
2724 68 4515.583352
2725 68 4515.583352
2726 68 4515.583352
2727 68 4515.583352
2728 68 4515.583352
2729 68 4515.583352
2730 68 4515.583352
2731 68 4515.583352
2732 68 4515.583352
2733 68 4515.583352
2734 68 4515.583352
2735 68 4515.583352
2736 68 4515.583352
2737 68 4515.583352
2738 68 4515.583352
2739 68 4515.583352
2740 68 4515.583352
2741 68 4515.583352
2742 68 4515.583352
2743 68 4515.583352
2744 68 4515.583352
2745 68 4515.583352
2746 68 4515.583352
2747 68 4515.583352
2748 68 4515.583352
2749 68 4515.583352
2750 68 4515.583352
2751 68 4515.583352
2752 68 4515.583352
2753 68 4515.583352
2754 68 4515.583352
2755 68 4515.583352
2756 68 4515.583352
2757 68 4515.583352
2758 68 4515.583352
2759 68 4515.583352
2760 68 4515.583352
2761 68 4515.583352
2762 68 4515.583352
2763 68 4515.583352
2764 68 4515.583352
2765 68 4515.583352
2766 68 4515.583352
2767 68 4515.583352
2768 68 4515.583352
2769 68 4515.583352
2770 68 4515.583352
2771 68 4515.583352
2772 68 4515.583352
2773 68 4515.583352
2774 68 4515.583352
2775 68 4515.583352
2776 68 4515.583352
2777 68 4515.583352
2778 68 4515.583352
2779 68 4515.583352
2780 68 4515.583352
2781 68 4515.583352
2782 68 4515.583352
2783 68 4515.583352
2784 68 4515.583352
2785 68 4515.583352
2786 68 4515.583352
2787 68 4515.583352
2788 68 4515.583352
2789 68 4515.583352
2790 68 4515.583352
2791 68 4515.583352
2792 68 4515.583352
2793 68 4515.583352
2794 68 4515.583352
2795 68 4515.583352
2796 68 4515.583352
2797 68 4515.583352
2798 68 4515.583352
2799 68 4515.583352
2800 68 4515.583352
2801 68 4515.583352
2802 40 2121.095874
2803 40 2121.095874
2804 40 2121.095874
2805 40 2121.095874
2806 40 2121.095874
2807 40 2121.095874
2808 40 2121.095874
2809 40 2121.095874
2810 40 2121.095874
2811 40 2121.095874
2812 40 2121.095874
2813 40 2121.095874
2814 40 2121.095874
2815 40 2121.095874
2816 40 2121.095874
2817 40 2121.095874
2818 40 2121.095874
2819 40 2121.095874
2820 40 2121.095874
2821 40 2121.095874
2822 40 2121.095874
2823 40 2121.095874
2824 40 2121.095874
2825 40 2121.095874
2826 40 2121.095874
2827 40 2121.095874
2828 40 2121.095874
2829 40 2121.095874
2830 40 2121.095874
2831 40 2121.095874
2832 40 2121.095874
2833 40 2121.095874
2834 40 2121.095874
2835 40 2121.095874
2836 40 2121.095874
2837 40 2121.095874
2838 40 2121.095874
2839 40 2121.095874
2840 40 2121.095874
2841 40 2121.095874
2842 40 2121.095874
2843 40 2121.095874
2844 40 2121.095874
2845 40 2121.095874
2846 40 2121.095874
2847 40 2121.095874
2848 40 2121.095874
2849 40 2121.095874
2850 40 2121.095874
2851 40 2121.095874
2852 40 2121.095874
2853 40 2121.095874
2854 40 2121.095874
2855 40 2121.095874
2856 40 2121.095874
2857 40 2121.095874
2858 40 2121.095874
2859 40 2121.095874
2860 40 2121.095874
2861 40 2121.095874
2862 40 2121.095874
2863 40 2121.095874
2864 40 2121.095874
2865 40 2121.095874
2866 40 2121.095874
2867 40 2121.095874
2868 40 2121.095874
2869 40 2121.095874
2870 40 2121.095874
2871 40 2121.095874
2872 40 2121.095874
2873 40 2121.095874
2874 40 2121.095874
2875 40 2121.095874
2876 40 2121.095874
2877 40 2121.095874
2878 40 2121.095874
2879 40 2121.095874
2880 40 2121.095874
2881 40 2121.095874
2882 40 2121.095874
2883 40 2121.095874
2884 40 2121.095874
2885 40 2121.095874
2886 40 2121.095874
2887 40 2121.095874
2888 40 2121.095874
2889 40 2121.095874
2890 40 2121.095874
2891 40 2121.095874
2892 40 2121.095874
2893 40 2121.095874
2894 40 2121.095874
2895 40 2121.095874
2896 40 2121.095874
2897 40 2121.095874
2898 40 2121.095874
2899 40 2121.095874
2900 40 2121.095874
2901 40 2121.095874
2902 91 1745.212689
2903 91 1745.212689
2904 91 1745.212689
2905 91 1745.212689
2906 91 1745.212689
2907 91 1745.212689
2908 91 1745.212689
2909 91 1745.212689
2910 91 1745.212689
2911 91 1745.212689
2912 91 1745.212689
2913 91 1745.212689
2914 91 1745.212689
2915 91 1745.212689
2916 91 1745.212689
2917 91 1745.212689
2918 91 1745.212689
2919 91 1745.212689
2920 91 1745.212689
2921 91 1745.212689
2922 91 1745.212689
2923 91 1745.212689
2924 91 1745.212689
2925 91 1745.212689
2926 91 1745.212689
2927 91 1745.212689
2928 91 1745.212689
2929 91 1745.212689
2930 91 1745.212689
2931 91 1745.212689
2932 91 1745.212689
2933 91 1745.212689
2934 91 1745.212689
2935 91 1745.212689
2936 91 1745.212689
2937 91 1745.212689
2938 91 1745.212689
2939 91 1745.212689
2940 91 1745.212689
2941 91 1745.212689
2942 91 1745.212689
2943 91 1745.212689
2944 91 1745.212689
2945 91 1745.212689
2946 91 1745.212689
2947 91 1745.212689
2948 91 1745.212689
2949 91 1745.212689
2950 91 1745.212689
2951 91 1745.212689
2952 91 1745.212689
2953 91 1745.212689
2954 91 1745.212689
2955 91 1745.212689
2956 91 1745.212689
2957 91 1745.212689
2958 91 1745.212689
2959 91 1745.212689
2960 91 1745.212689
2961 91 1745.212689
2962 91 1745.212689
2963 91 1745.212689
2964 91 1745.212689
2965 91 1745.212689
2966 91 1745.212689
2967 91 1745.212689
2968 91 1745.212689
2969 91 1745.212689
2970 91 1745.212689
2971 91 1745.212689
2972 91 1745.212689
2973 91 1745.212689
2974 91 1745.212689
2975 91 1745.212689
2976 91 1745.212689
2977 91 1745.212689
2978 91 1745.212689
2979 91 1745.212689
2980 91 1745.212689
2981 91 1745.212689
2982 91 1745.212689
2983 91 1745.212689
2984 91 1745.212689
2985 91 1745.212689
2986 91 1745.212689
2987 91 1745.212689
2988 91 1745.212689
2989 91 1745.212689
2990 91 1745.212689
2991 91 1745.212689
2992 91 1745.212689
2993 91 1745.212689
2994 91 1745.212689
2995 91 1745.212689
2996 91 1745.212689
2997 91 1745.212689
2998 91 1745.212689
2999 91 1745.212689
3000 91 1745.212689
3001 91 1745.212689
3002 66 2224.742559
3003 66 2224.742559
3004 66 2224.742559
3005 66 2224.742559
3006 66 2224.742559
3007 66 2224.742559
3008 66 2224.742559
3009 66 2224.742559
3010 66 2224.742559
3011 66 2224.742559
3012 66 2224.742559
3013 66 2224.742559
3014 66 2224.742559
3015 66 2224.742559
3016 66 2224.742559
3017 66 2224.742559
3018 66 2224.742559
3019 66 2224.742559
3020 66 2224.742559
3021 66 2224.742559
3022 66 2224.742559
3023 66 2224.742559
3024 66 2224.742559
3025 66 2224.742559
3026 66 2224.742559
3027 66 2224.742559
3028 66 2224.742559
3029 66 2224.742559
3030 66 2224.742559
3031 66 2224.742559
3032 66 2224.742559
3033 66 2224.742559
3034 66 2224.742559
3035 66 2224.742559
3036 66 2224.742559
3037 66 2224.742559
3038 66 2224.742559
3039 66 2224.742559
3040 66 2224.742559
3041 66 2224.742559
3042 66 2224.742559
3043 66 2224.742559
3044 66 2224.742559
3045 66 2224.742559
3046 66 2224.742559
3047 66 2224.742559
3048 66 2224.742559
3049 66 2224.742559
3050 66 2224.742559
3051 66 2224.742559
3052 66 2224.742559
3053 66 2224.742559
3054 66 2224.742559
3055 66 2224.742559
3056 66 2224.742559
3057 66 2224.742559
3058 66 2224.742559
3059 66 2224.742559
3060 66 2224.742559
3061 66 2224.742559
3062 66 2224.742559
3063 66 2224.742559
3064 66 2224.742559
3065 66 2224.742559
3066 66 2224.742559
3067 66 2224.742559
3068 66 2224.742559
3069 66 2224.742559
3070 66 2224.742559
3071 66 2224.742559
3072 66 2224.742559
3073 66 2224.742559
3074 66 2224.742559
3075 66 2224.742559
3076 66 2224.742559
3077 66 2224.742559
3078 66 2224.742559
3079 66 2224.742559
3080 66 2224.742559
3081 66 2224.742559
3082 66 2224.742559
3083 66 2224.742559
3084 66 2224.742559
3085 66 2224.742559
3086 66 2224.742559
3087 66 2224.742559
3088 66 2224.742559
3089 66 2224.742559
3090 66 2224.742559
3091 66 2224.742559
3092 66 2224.742559
3093 66 2224.742559
3094 66 2224.742559
3095 66 2224.742559
3096 66 2224.742559
3097 66 2224.742559
3098 66 2224.742559
3099 66 2224.742559
3100 66 2224.742559
3101 66 2224.742559
3102 61 5917.771106
3103 61 5917.771106
3104 61 5917.771106
3105 61 5917.771106
3106 61 5917.771106
3107 61 5917.771106
3108 61 5917.771106
3109 61 5917.771106
3110 61 5917.771106
3111 61 5917.771106
3112 61 5917.771106
3113 61 5917.771106
3114 61 5917.771106
3115 61 5917.771106
3116 61 5917.771106
3117 61 5917.771106
3118 61 5917.771106
3119 61 5917.771106
3120 61 5917.771106
3121 61 5917.771106
3122 61 5917.771106
3123 61 5917.771106
3124 61 5917.771106
3125 61 5917.771106
3126 61 5917.771106
3127 61 5917.771106
3128 61 5917.771106
3129 61 5917.771106
3130 61 5917.771106
3131 61 5917.771106
3132 61 5917.771106
3133 61 5917.771106
3134 61 5917.771106
3135 61 5917.771106
3136 61 5917.771106
3137 61 5917.771106
3138 61 5917.771106
3139 61 5917.771106
3140 61 5917.771106
3141 61 5917.771106
3142 61 5917.771106
3143 61 5917.771106
3144 61 5917.771106
3145 61 5917.771106
3146 61 5917.771106
3147 61 5917.771106
3148 61 5917.771106
3149 61 5917.771106
3150 61 5917.771106
3151 61 5917.771106
3152 61 5917.771106
3153 61 5917.771106
3154 61 5917.771106
3155 61 5917.771106
3156 61 5917.771106
3157 61 5917.771106
3158 61 5917.771106
3159 61 5917.771106
3160 61 5917.771106
3161 61 5917.771106
3162 61 5917.771106
3163 61 5917.771106
3164 61 5917.771106
3165 61 5917.771106
3166 61 5917.771106
3167 61 5917.771106
3168 61 5917.771106
3169 61 5917.771106
3170 61 5917.771106
3171 61 5917.771106
3172 61 5917.771106
3173 61 5917.771106
3174 61 5917.771106
3175 61 5917.771106
3176 61 5917.771106
3177 61 5917.771106
3178 61 5917.771106
3179 61 5917.771106
3180 61 5917.771106
3181 61 5917.771106
3182 61 5917.771106
3183 61 5917.771106
3184 61 5917.771106
3185 61 5917.771106
3186 61 5917.771106
3187 61 5917.771106
3188 61 5917.771106
3189 61 5917.771106
3190 61 5917.771106
3191 61 5917.771106
3192 61 5917.771106
3193 61 5917.771106
3194 61 5917.771106
3195 61 5917.771106
3196 61 5917.771106
3197 61 5917.771106
3198 61 5917.771106
3199 61 5917.771106
3200 61 5917.771106
3201 61 5917.771106
3202 7 2143.444281
3203 7 2143.444281
3204 7 2143.444281
3205 7 2143.444281
3206 7 2143.444281
3207 7 2143.444281
3208 7 2143.444281
3209 7 2143.444281
3210 7 2143.444281
3211 7 2143.444281
3212 7 2143.444281
3213 7 2143.444281
3214 7 2143.444281
3215 7 2143.444281
3216 7 2143.444281
3217 7 2143.444281
3218 7 2143.444281
3219 7 2143.444281
3220 7 2143.444281
3221 7 2143.444281
3222 7 2143.444281
3223 7 2143.444281
3224 7 2143.444281
3225 7 2143.444281
3226 7 2143.444281
3227 7 2143.444281
3228 7 2143.444281
3229 7 2143.444281
3230 7 2143.444281
3231 7 2143.444281
3232 7 2143.444281
3233 7 2143.444281
3234 7 2143.444281
3235 7 2143.444281
3236 7 2143.444281
3237 7 2143.444281
3238 7 2143.444281
3239 7 2143.444281
3240 7 2143.444281
3241 7 2143.444281
3242 7 2143.444281
3243 7 2143.444281
3244 7 2143.444281
3245 7 2143.444281
3246 7 2143.444281
3247 7 2143.444281
3248 7 2143.444281
3249 7 2143.444281
3250 7 2143.444281
3251 7 2143.444281
3252 7 2143.444281
3253 7 2143.444281
3254 7 2143.444281
3255 7 2143.444281
3256 7 2143.444281
3257 7 2143.444281
3258 7 2143.444281
3259 7 2143.444281
3260 7 2143.444281
3261 7 2143.444281
3262 7 2143.444281
3263 7 2143.444281
3264 7 2143.444281
3265 7 2143.444281
3266 7 2143.444281
3267 7 2143.444281
3268 7 2143.444281
3269 7 2143.444281
3270 7 2143.444281
3271 7 2143.444281
3272 7 2143.444281
3273 7 2143.444281
3274 7 2143.444281
3275 7 2143.444281
3276 7 2143.444281
3277 7 2143.444281
3278 7 2143.444281
3279 7 2143.444281
3280 7 2143.444281
3281 7 2143.444281
3282 7 2143.444281
3283 7 2143.444281
3284 7 2143.444281
3285 7 2143.444281
3286 7 2143.444281
3287 7 2143.444281
3288 7 2143.444281
3289 7 2143.444281
3290 7 2143.444281
3291 7 2143.444281
3292 7 2143.444281
3293 7 2143.444281
3294 7 2143.444281
3295 7 2143.444281
3296 7 2143.444281
3297 7 2143.444281
3298 7 2143.444281
3299 7 2143.444281
3300 7 2143.444281
3301 7 2143.444281
3302 46 4727.923421
3303 46 4727.923421
3304 46 4727.923421
3305 46 4727.923421
3306 46 4727.923421
3307 46 4727.923421
3308 46 4727.923421
3309 46 4727.923421
3310 46 4727.923421
3311 46 4727.923421
3312 46 4727.923421
3313 46 4727.923421
3314 46 4727.923421
3315 46 4727.923421
3316 46 4727.923421
3317 46 4727.923421
3318 46 4727.923421
3319 46 4727.923421
3320 46 4727.923421
3321 46 4727.923421
3322 46 4727.923421
3323 46 4727.923421
3324 46 4727.923421
3325 46 4727.923421
3326 46 4727.923421
3327 46 4727.923421
3328 46 4727.923421
3329 46 4727.923421
3330 46 4727.923421
3331 46 4727.923421
3332 46 4727.923421
3333 46 4727.923421
3334 46 4727.923421
3335 46 4727.923421
3336 46 4727.923421
3337 46 4727.923421
3338 46 4727.923421
3339 46 4727.923421
3340 46 4727.923421
3341 46 4727.923421
3342 46 4727.923421
3343 46 4727.923421
3344 46 4727.923421
3345 46 4727.923421
3346 46 4727.923421
3347 46 4727.923421
3348 46 4727.923421
3349 46 4727.923421
3350 46 4727.923421
3351 46 4727.923421
3352 46 4727.923421
3353 46 4727.923421
3354 46 4727.923421
3355 46 4727.923421
3356 46 4727.923421
3357 46 4727.923421
3358 46 4727.923421
3359 46 4727.923421
3360 46 4727.923421
3361 46 4727.923421
3362 46 4727.923421
3363 46 4727.923421
3364 46 4727.923421
3365 46 4727.923421
3366 46 4727.923421
3367 46 4727.923421
3368 46 4727.923421
3369 46 4727.923421
3370 46 4727.923421
3371 46 4727.923421
3372 46 4727.923421
3373 46 4727.923421
3374 46 4727.923421
3375 46 4727.923421
3376 46 4727.923421
3377 46 4727.923421
3378 46 4727.923421
3379 46 4727.923421
3380 46 4727.923421
3381 46 4727.923421
3382 46 4727.923421
3383 46 4727.923421
3384 46 4727.923421
3385 46 4727.923421
3386 46 4727.923421
3387 46 4727.923421
3388 46 4727.923421
3389 46 4727.923421
3390 46 4727.923421
3391 46 4727.923421
3392 46 4727.923421
3393 46 4727.923421
3394 46 4727.923421
3395 46 4727.923421
3396 46 4727.923421
3397 46 4727.923421
3398 46 4727.923421
3399 46 4727.923421
3400 46 4727.923421
3401 46 4727.923421
3402 92 13333.673855
3403 92 13333.673855
3404 92 13333.673855
3405 92 13333.673855
3406 92 13333.673855
3407 92 13333.673855
3408 92 13333.673855
3409 92 13333.673855
3410 92 13333.673855
3411 92 13333.673855
3412 92 13333.673855
3413 92 13333.673855
3414 92 13333.673855
3415 92 13333.673855
3416 92 13333.673855
3417 92 13333.673855
3418 92 13333.673855
3419 92 13333.673855
3420 92 13333.673855
3421 92 13333.673855
3422 92 13333.673855
3423 92 13333.673855
3424 92 13333.673855
3425 92 13333.673855
3426 92 13333.673855
3427 92 13333.673855
3428 92 13333.673855
3429 92 13333.673855
3430 92 13333.673855
3431 92 13333.673855
3432 92 13333.673855
3433 92 13333.673855
3434 92 13333.673855
3435 92 13333.673855
3436 92 13333.673855
3437 92 13333.673855
3438 92 13333.673855
3439 92 13333.673855
3440 92 13333.673855
3441 92 13333.673855
3442 92 13333.673855
3443 92 13333.673855
3444 92 13333.673855
3445 92 13333.673855
3446 92 13333.673855
3447 92 13333.673855
3448 92 13333.673855
3449 92 13333.673855
3450 92 13333.673855
3451 92 13333.673855
3452 92 13333.673855
3453 92 13333.673855
3454 92 13333.673855
3455 92 13333.673855
3456 92 13333.673855
3457 92 13333.673855
3458 92 13333.673855
3459 92 13333.673855
3460 92 13333.673855
3461 92 13333.673855
3462 92 13333.673855
3463 92 13333.673855
3464 92 13333.673855
3465 92 13333.673855
3466 92 13333.673855
3467 92 13333.673855
3468 92 13333.673855
3469 92 13333.673855
3470 92 13333.673855
3471 92 13333.673855
3472 92 13333.673855
3473 92 13333.673855
3474 92 13333.673855
3475 92 13333.673855
3476 92 13333.673855
3477 92 13333.673855
3478 92 13333.673855
3479 92 13333.673855
3480 92 13333.673855
3481 92 13333.673855
3482 92 13333.673855
3483 92 13333.673855
3484 92 13333.673855
3485 92 13333.673855
3486 92 13333.673855
3487 92 13333.673855
3488 92 13333.673855
3489 92 13333.673855
3490 92 13333.673855
3491 92 13333.673855
3492 92 13333.673855
3493 92 13333.673855
3494 92 13333.673855
3495 92 13333.673855
3496 92 13333.673855
3497 92 13333.673855
3498 92 13333.673855
3499 92 13333.673855
3500 92 13333.673855
3501 92 13333.673855
3502 63 10028.264559
3503 63 10028.264559
3504 63 10028.264559
3505 63 10028.264559
3506 63 10028.264559
3507 63 10028.264559
3508 63 10028.264559
3509 63 10028.264559
3510 63 10028.264559
3511 63 10028.264559
3512 63 10028.264559
3513 63 10028.264559
3514 63 10028.264559
3515 63 10028.264559
3516 63 10028.264559
3517 63 10028.264559
3518 63 10028.264559
3519 63 10028.264559
3520 63 10028.264559
3521 63 10028.264559
3522 63 10028.264559
3523 63 10028.264559
3524 63 10028.264559
3525 63 10028.264559
3526 63 10028.264559
3527 63 10028.264559
3528 63 10028.264559
3529 63 10028.264559
3530 63 10028.264559
3531 63 10028.264559
3532 63 10028.264559
3533 63 10028.264559
3534 63 10028.264559
3535 63 10028.264559
3536 63 10028.264559
3537 63 10028.264559
3538 63 10028.264559
3539 63 10028.264559
3540 63 10028.264559
3541 63 10028.264559
3542 63 10028.264559
3543 63 10028.264559
3544 63 10028.264559
3545 63 10028.264559
3546 63 10028.264559
3547 63 10028.264559
3548 63 10028.264559
3549 63 10028.264559
3550 63 10028.264559
3551 63 10028.264559
3552 63 10028.264559
3553 63 10028.264559
3554 63 10028.264559
3555 63 10028.264559
3556 63 10028.264559
3557 63 10028.264559
3558 63 10028.264559
3559 63 10028.264559
3560 63 10028.264559
3561 63 10028.264559
3562 63 10028.264559
3563 63 10028.264559
3564 63 10028.264559
3565 63 10028.264559
3566 63 10028.264559
3567 63 10028.264559
3568 63 10028.264559
3569 63 10028.264559
3570 63 10028.264559
3571 63 10028.264559
3572 63 10028.264559
3573 63 10028.264559
3574 63 10028.264559
3575 63 10028.264559
3576 63 10028.264559
3577 63 10028.264559
3578 63 10028.264559
3579 63 10028.264559
3580 63 10028.264559
3581 63 10028.264559
3582 63 10028.264559
3583 63 10028.264559
3584 63 10028.264559
3585 63 10028.264559
3586 63 10028.264559
3587 63 10028.264559
3588 63 10028.264559
3589 63 10028.264559
3590 63 10028.264559
3591 63 10028.264559
3592 63 10028.264559
3593 63 10028.264559
3594 63 10028.264559
3595 63 10028.264559
3596 63 10028.264559
3597 63 10028.264559
3598 63 10028.264559
3599 63 10028.264559
3600 63 10028.264559
3601 63 10028.264559
3602 53 2941.337231
3603 53 2941.337231
3604 53 2941.337231
3605 53 2941.337231
3606 53 2941.337231
3607 53 2941.337231
3608 53 2941.337231
3609 53 2941.337231
3610 53 2941.337231
3611 53 2941.337231
3612 53 2941.337231
3613 53 2941.337231
3614 53 2941.337231
3615 53 2941.337231
3616 53 2941.337231
3617 53 2941.337231
3618 53 2941.337231
3619 53 2941.337231
3620 53 2941.337231
3621 53 2941.337231
3622 53 2941.337231
3623 53 2941.337231
3624 53 2941.337231
3625 53 2941.337231
3626 53 2941.337231
3627 53 2941.337231
3628 53 2941.337231
3629 53 2941.337231
3630 53 2941.337231
3631 53 2941.337231
3632 53 2941.337231
3633 53 2941.337231
3634 53 2941.337231
3635 53 2941.337231
3636 53 2941.337231
3637 53 2941.337231
3638 53 2941.337231
3639 53 2941.337231
3640 53 2941.337231
3641 53 2941.337231
3642 53 2941.337231
3643 53 2941.337231
3644 53 2941.337231
3645 53 2941.337231
3646 53 2941.337231
3647 53 2941.337231
3648 53 2941.337231
3649 53 2941.337231
3650 53 2941.337231
3651 53 2941.337231
3652 53 2941.337231
3653 53 2941.337231
3654 53 2941.337231
3655 53 2941.337231
3656 53 2941.337231
3657 53 2941.337231
3658 53 2941.337231
3659 53 2941.337231
3660 53 2941.337231
3661 53 2941.337231
3662 53 2941.337231
3663 53 2941.337231
3664 53 2941.337231
3665 53 2941.337231
3666 53 2941.337231
3667 53 2941.337231
3668 53 2941.337231
3669 53 2941.337231
3670 53 2941.337231
3671 53 2941.337231
3672 53 2941.337231
3673 53 2941.337231
3674 53 2941.337231
3675 53 2941.337231
3676 53 2941.337231
3677 53 2941.337231
3678 53 2941.337231
3679 53 2941.337231
3680 53 2941.337231
3681 53 2941.337231
3682 53 2941.337231
3683 53 2941.337231
3684 53 2941.337231
3685 53 2941.337231
3686 53 2941.337231
3687 53 2941.337231
3688 53 2941.337231
3689 53 2941.337231
3690 53 2941.337231
3691 53 2941.337231
3692 53 2941.337231
3693 53 2941.337231
3694 53 2941.337231
3695 53 2941.337231
3696 53 2941.337231
3697 53 2941.337231
3698 53 2941.337231
3699 53 2941.337231
3700 53 2941.337231
3701 53 2941.337231
3702 41 3053.858536
3703 41 3053.858536
3704 41 3053.858536
3705 41 3053.858536
3706 41 3053.858536
3707 41 3053.858536
3708 41 3053.858536
3709 41 3053.858536
3710 41 3053.858536
3711 41 3053.858536
3712 41 3053.858536
3713 41 3053.858536
3714 41 3053.858536
3715 41 3053.858536
3716 41 3053.858536
3717 41 3053.858536
3718 41 3053.858536
3719 41 3053.858536
3720 41 3053.858536
3721 41 3053.858536
3722 41 3053.858536
3723 41 3053.858536
3724 41 3053.858536
3725 41 3053.858536
3726 41 3053.858536
3727 41 3053.858536
3728 41 3053.858536
3729 41 3053.858536
3730 41 3053.858536
3731 41 3053.858536
3732 41 3053.858536
3733 41 3053.858536
3734 41 3053.858536
3735 41 3053.858536
3736 41 3053.858536
3737 41 3053.858536
3738 41 3053.858536
3739 41 3053.858536
3740 41 3053.858536
3741 41 3053.858536
3742 41 3053.858536
3743 41 3053.858536
3744 41 3053.858536
3745 41 3053.858536
3746 41 3053.858536
3747 41 3053.858536
3748 41 3053.858536
3749 41 3053.858536
3750 41 3053.858536
3751 41 3053.858536
3752 41 3053.858536
3753 41 3053.858536
3754 41 3053.858536
3755 41 3053.858536
3756 41 3053.858536
3757 41 3053.858536
3758 41 3053.858536
3759 41 3053.858536
3760 41 3053.858536
3761 41 3053.858536
3762 41 3053.858536
3763 41 3053.858536
3764 41 3053.858536
3765 41 3053.858536
3766 41 3053.858536
3767 41 3053.858536
3768 41 3053.858536
3769 41 3053.858536
3770 41 3053.858536
3771 41 3053.858536
3772 41 3053.858536
3773 41 3053.858536
3774 41 3053.858536
3775 41 3053.858536
3776 41 3053.858536
3777 41 3053.858536
3778 41 3053.858536
3779 41 3053.858536
3780 41 3053.858536
3781 41 3053.858536
3782 41 3053.858536
3783 41 3053.858536
3784 41 3053.858536
3785 41 3053.858536
3786 41 3053.858536
3787 41 3053.858536
3788 41 3053.858536
3789 41 3053.858536
3790 41 3053.858536
3791 41 3053.858536
3792 41 3053.858536
3793 41 3053.858536
3794 41 3053.858536
3795 41 3053.858536
3796 41 3053.858536
3797 41 3053.858536
3798 41 3053.858536
3799 41 3053.858536
3800 41 3053.858536
3801 41 3053.858536
3802 71 2091.322501
3803 71 2091.322501
3804 71 2091.322501
3805 71 2091.322501
3806 71 2091.322501
3807 71 2091.322501
3808 71 2091.322501
3809 71 2091.322501
3810 71 2091.322501
3811 71 2091.322501
3812 71 2091.322501
3813 71 2091.322501
3814 71 2091.322501
3815 71 2091.322501
3816 71 2091.322501
3817 71 2091.322501
3818 71 2091.322501
3819 71 2091.322501
3820 71 2091.322501
3821 71 2091.322501
3822 71 2091.322501
3823 71 2091.322501
3824 71 2091.322501
3825 71 2091.322501
3826 71 2091.322501
3827 71 2091.322501
3828 71 2091.322501
3829 71 2091.322501
3830 71 2091.322501
3831 71 2091.322501
3832 71 2091.322501
3833 71 2091.322501
3834 71 2091.322501
3835 71 2091.322501
3836 71 2091.322501
3837 71 2091.322501
3838 71 2091.322501
3839 71 2091.322501
3840 71 2091.322501
3841 71 2091.322501
